"","price","bedroom_more_than_2","washroom_more_than_2","size","baseroom","park_size","age","score"
"7700",270500,"No less than 3","Less than 3",1652,TRUE,8613,1960,7
"7701",620000,"No less than 3","Less than 3",1450,TRUE,4000,1921,7
"7702",325000,"No less than 3","Less than 3",1870,FALSE,7220,1956,7
"7703",1575000,"No less than 3","No less than 3",3420,TRUE,9240,1991,11
"7704",485000,"No less than 3","Less than 3",1820,TRUE,51836,1976,8
"7705",799950,"No less than 3","Less than 3",1860,FALSE,1386,2014,9
"7706",658000,"No less than 3","Less than 3",3310,FALSE,6166,2008,9
"7707",272000,"No less than 3","Less than 3",1870,FALSE,6551,2009,7
"7708",2048000,"No less than 3","No less than 3",3040,TRUE,8208,1926,9
"7709",488000,"No less than 3","Less than 3",1590,FALSE,2550,1985,7
"7710",550000,"No less than 3","No less than 3",1760,TRUE,6678,1949,8
"7711",333000,"No less than 3","Less than 3",1880,FALSE,9880,1967,8
"7712",279950,"No less than 3","Less than 3",1850,FALSE,7480,1978,7
"7713",325000,"No less than 3","Less than 3",1150,FALSE,7486,1970,7
"7714",1150000,"No less than 3","No less than 3",3760,FALSE,20609,1990,11
"7715",325000,"No less than 3","Less than 3",1850,FALSE,7324,1997,8
"7716",518000,"No less than 3","Less than 3",1770,TRUE,34870,1977,8
"7717",479200,"No less than 3","Less than 3",1510,FALSE,3750,1928,7
"7718",325000,"Less than 3","Less than 3",1010,FALSE,6180,1903,6
"7719",225000,"No less than 3","Less than 3",1740,FALSE,10050,1989,7
"7720",720000,"No less than 3","No less than 3",3410,FALSE,25741,1993,8
"7721",445000,"No less than 3","Less than 3",1210,TRUE,4800,1956,8
"7722",1679000,"No less than 3","No less than 3",3720,TRUE,11466,2014,10
"7723",355000,"No less than 3","Less than 3",2160,FALSE,8091,2000,8
"7724",255000,"No less than 3","Less than 3",1290,FALSE,13282,1978,7
"7725",337000,"No less than 3","Less than 3",700,TRUE,6000,1919,7
"7726",149900,"Less than 3","Less than 3",1090,FALSE,1950,1982,8
"7727",447000,"No less than 3","Less than 3",1270,FALSE,8800,1968,7
"7728",434000,"No less than 3","Less than 3",1210,TRUE,9353,1987,7
"7729",570000,"Less than 3","Less than 3",1060,FALSE,4000,1910,7
"7730",239000,"No less than 3","Less than 3",1000,TRUE,12560,1977,7
"7731",1100000,"No less than 3","Less than 3",1710,TRUE,7750,1958,8
"7732",310000,"No less than 3","Less than 3",1900,TRUE,6576,1926,7
"7733",630000,"No less than 3","Less than 3",1470,TRUE,3680,1916,7
"7734",375000,"Less than 3","Less than 3",980,FALSE,3915,1919,7
"7735",685000,"No less than 3","Less than 3",1280,TRUE,5150,1928,7
"7736",1484900,"No less than 3","Less than 3",4570,FALSE,19252,1965,10
"7737",210000,"No less than 3","Less than 3",1440,FALSE,10111,1963,7
"7738",480000,"No less than 3","Less than 3",2600,FALSE,7787,2005,8
"7739",279900,"Less than 3","Less than 3",1360,FALSE,10000,1957,6
"7740",420000,"No less than 3","Less than 3",1060,FALSE,38644,1983,7
"7741",525000,"No less than 3","No less than 3",2450,FALSE,4591,1994,7
"7742",453500,"No less than 3","Less than 3",1170,TRUE,23345,1967,7
"7743",235000,"No less than 3","Less than 3",1950,FALSE,8712,1960,7
"7744",575000,"No less than 3","Less than 3",1160,TRUE,5750,1947,7
"7745",344500,"No less than 3","Less than 3",1050,TRUE,5453,2002,7
"7746",355000,"No less than 3","Less than 3",1560,TRUE,8000,1976,8
"7747",546800,"No less than 3","Less than 3",1420,TRUE,10000,1975,8
"7748",465000,"Less than 3","Less than 3",995,TRUE,1425,2006,7
"7749",629950,"No less than 3","Less than 3",1120,TRUE,1683,2014,9
"7750",938000,"No less than 3","Less than 3",3090,FALSE,10940,1992,10
"7751",286000,"No less than 3","Less than 3",780,TRUE,750,2008,7
"7752",435000,"No less than 3","Less than 3",1410,FALSE,6750,1929,6
"7753",490000,"No less than 3","Less than 3",2510,FALSE,4349,2010,8
"7754",545000,"No less than 3","Less than 3",1440,TRUE,9775,1975,8
"7755",713500,"No less than 3","Less than 3",1520,TRUE,9163,1976,8
"7756",685000,"No less than 3","Less than 3",1220,TRUE,8680,1959,7
"7757",374000,"No less than 3","Less than 3",1330,FALSE,10640,1976,7
"7758",765000,"No less than 3","Less than 3",1320,TRUE,5800,1945,8
"7759",255000,"Less than 3","Less than 3",1480,FALSE,9660,1949,7
"7760",949000,"No less than 3","Less than 3",1860,TRUE,42253,1973,9
"7761",250000,"No less than 3","Less than 3",1060,TRUE,8100,1996,7
"7762",260000,"No less than 3","Less than 3",1150,FALSE,3090,1910,6
"7763",500000,"No less than 3","No less than 3",2450,FALSE,4668,2004,8
"7764",1150000,"No less than 3","Less than 3",1870,TRUE,18000,1951,9
"7765",495000,"No less than 3","Less than 3",2350,FALSE,10072,1980,8
"7766",625000,"No less than 3","Less than 3",1410,TRUE,9000,1977,8
"7767",1157200,"No less than 3","No less than 3",4910,TRUE,52889,1996,10
"7768",550000,"No less than 3","No less than 3",1340,TRUE,1303,2010,8
"7769",240000,"Less than 3","Less than 3",870,FALSE,8400,1960,7
"7770",299950,"Less than 3","Less than 3",890,FALSE,5200,1941,6
"7771",460000,"No less than 3","Less than 3",3460,FALSE,13168,1932,8
"7772",567000,"No less than 3","Less than 3",1630,FALSE,4275,1908,7
"7773",1100000,"No less than 3","Less than 3",1940,TRUE,8881,1932,10
"7774",270000,"No less than 3","Less than 3",1390,TRUE,11650,1990,7
"7775",370000,"No less than 3","Less than 3",720,TRUE,1219,2004,7
"7776",350000,"No less than 3","Less than 3",1240,TRUE,8906,1969,7
"7777",740000,"No less than 3","Less than 3",2190,TRUE,4000,1931,9
"7778",472217,"No less than 3","Less than 3",1390,TRUE,2212,2014,8
"7779",140000,"Less than 3","Less than 3",730,FALSE,6890,1926,4
"7780",975000,"No less than 3","Less than 3",2500,TRUE,10455,1981,10
"7781",253000,"No less than 3","Less than 3",1020,TRUE,7281,1962,7
"7782",258000,"No less than 3","Less than 3",1230,TRUE,8320,1977,7
"7783",430000,"No less than 3","Less than 3",1690,FALSE,9708,1954,7
"7784",342400,"No less than 3","Less than 3",1180,FALSE,9630,1986,7
"7785",255000,"Less than 3","Less than 3",500,TRUE,1642,1910,6
"7786",295000,"Less than 3","Less than 3",988,FALSE,1080,2007,7
"7787",450000,"No less than 3","Less than 3",1250,TRUE,4676,1916,7
"7788",285000,"Less than 3","Less than 3",1060,FALSE,54846,1935,5
"7789",615000,"No less than 3","Less than 3",950,TRUE,5000,1951,7
"7790",275000,"No less than 3","Less than 3",1080,TRUE,8099,1976,7
"7791",550000,"No less than 3","Less than 3",1660,FALSE,12377,1966,8
"7792",667000,"No less than 3","Less than 3",2216,FALSE,31215,1968,9
"7793",480000,"No less than 3","Less than 3",1850,TRUE,21375,1961,8
"7794",417000,"Less than 3","Less than 3",790,TRUE,4590,1915,7
"7795",1000000,"No less than 3","Less than 3",3040,FALSE,52302,2005,9
"7796",627000,"No less than 3","No less than 3",1650,TRUE,3475,2005,8
"7797",366000,"No less than 3","Less than 3",1680,FALSE,6108,1989,8
"7798",526500,"No less than 3","Less than 3",1860,FALSE,43170,1986,8
"7799",1550000,"No less than 3","No less than 3",2000,TRUE,17458,1982,10
"7800",259000,"No less than 3","Less than 3",1550,FALSE,3569,2011,7
"7801",292500,"No less than 3","Less than 3",1610,FALSE,4568,2006,7
"7802",532500,"No less than 3","No less than 3",1760,TRUE,37120,1984,9
"7803",531500,"No less than 3","Less than 3",3110,FALSE,49765,1958,8
"7804",345000,"No less than 3","Less than 3",1390,TRUE,9388,1975,7
"7805",1225000,"No less than 3","Less than 3",3410,FALSE,95396,1962,10
"7806",380000,"Less than 3","Less than 3",1120,FALSE,7560,1947,6
"7807",660000,"No less than 3","Less than 3",1140,FALSE,6000,1909,7
"7808",235000,"No less than 3","Less than 3",1500,FALSE,9282,1966,6
"7809",680000,"Less than 3","Less than 3",1090,TRUE,3008,1910,7
"7810",358000,"Less than 3","Less than 3",930,FALSE,5077,1939,6
"7811",920000,"No less than 3","Less than 3",3540,FALSE,7009,2007,9
"7812",534640,"No less than 3","Less than 3",1210,TRUE,3500,1994,8
"7813",872750,"No less than 3","Less than 3",2870,FALSE,13695,1991,10
"7814",394900,"No less than 3","Less than 3",1430,FALSE,13370,1962,7
"7815",435000,"Less than 3","Less than 3",750,FALSE,2786,1947,7
"7816",525000,"No less than 3","Less than 3",1080,TRUE,4290,1955,7
"7817",760000,"No less than 3","Less than 3",2500,FALSE,8500,1979,8
"7818",380000,"No less than 3","Less than 3",1380,FALSE,8147,1948,7
"7819",921000,"No less than 3","Less than 3",2380,FALSE,11200,1963,8
"7820",505000,"No less than 3","Less than 3",1410,TRUE,12000,1998,8
"7821",350000,"Less than 3","Less than 3",1220,FALSE,28703,1953,7
"7822",390000,"No less than 3","Less than 3",1220,FALSE,216332,1981,7
"7823",349500,"No less than 3","Less than 3",2030,FALSE,4596,2014,8
"7824",499950,"No less than 3","Less than 3",1520,FALSE,7700,1967,7
"7825",2200000,"No less than 3","Less than 3",2070,TRUE,30456,1946,8
"7826",433000,"No less than 3","Less than 3",1270,TRUE,7189,1959,7
"7827",250000,"No less than 3","Less than 3",1120,TRUE,7800,1967,7
"7828",450000,"No less than 3","Less than 3",1760,FALSE,10013,1983,8
"7829",390000,"No less than 3","Less than 3",1530,TRUE,7920,1965,7
"7830",388000,"Less than 3","Less than 3",800,FALSE,4800,1922,6
"7831",850000,"No less than 3","Less than 3",2500,FALSE,35802,1955,7
"7832",248000,"No less than 3","Less than 3",1330,FALSE,9831,1987,7
"7833",705000,"No less than 3","Less than 3",2350,TRUE,20946,1976,8
"7834",310000,"No less than 3","Less than 3",1220,TRUE,10723,1974,7
"7835",635000,"No less than 3","Less than 3",2410,FALSE,7069,1993,9
"7836",580000,"No less than 3","Less than 3",1470,TRUE,1173,2008,8
"7837",437000,"Less than 3","Less than 3",1440,FALSE,4225,2005,8
"7838",550000,"No less than 3","Less than 3",1810,FALSE,4064,1925,7
"7839",305000,"No less than 3","Less than 3",2460,FALSE,5027,2002,8
"7840",312500,"No less than 3","Less than 3",1170,FALSE,7350,1960,7
"7841",157500,"Less than 3","Less than 3",670,FALSE,4500,1905,5
"7842",537250,"No less than 3","Less than 3",1640,TRUE,9530,1978,8
"7843",275000,"No less than 3","Less than 3",1300,TRUE,17234,1959,7
"7844",260000,"No less than 3","Less than 3",1360,FALSE,15210,1987,7
"7845",664000,"No less than 3","Less than 3",1630,TRUE,11880,1978,8
"7846",415000,"No less than 3","Less than 3",1860,TRUE,8944,1967,8
"7847",448000,"Less than 3","Less than 3",860,TRUE,7772,1919,6
"7848",475000,"No less than 3","Less than 3",2160,FALSE,35912,1982,8
"7849",260000,"No less than 3","Less than 3",1460,FALSE,10000,1967,8
"7850",295000,"No less than 3","Less than 3",1060,FALSE,8100,1983,7
"7851",630500,"No less than 3","Less than 3",1766,TRUE,1300,2006,8
"7852",767450,"No less than 3","Less than 3",1630,FALSE,7599,2006,10
"7853",232500,"No less than 3","Less than 3",1140,TRUE,9887,1969,7
"7854",303000,"No less than 3","Less than 3",1850,FALSE,8820,1993,8
"7855",526000,"Less than 3","Less than 3",1550,FALSE,2400,1900,7
"7856",340000,"No less than 3","Less than 3",1120,FALSE,9022,1962,7
"7857",215000,"Less than 3","Less than 3",1320,FALSE,8865,1943,6
"7858",350000,"No less than 3","Less than 3",1860,FALSE,21876,1992,8
"7859",1750000,"No less than 3","Less than 3",3560,FALSE,8975,2014,10
"7860",379000,"No less than 3","No less than 3",1380,FALSE,1234,2006,8
"7861",182000,"No less than 3","Less than 3",1290,TRUE,8875,1965,7
"7862",336000,"No less than 3","Less than 3",2820,FALSE,11625,1986,8
"7863",518000,"No less than 3","Less than 3",1510,TRUE,4000,1905,8
"7864",571500,"No less than 3","Less than 3",960,TRUE,7455,1939,7
"7865",328000,"No less than 3","Less than 3",1400,TRUE,7194,1978,8
"7866",352750,"No less than 3","Less than 3",1360,TRUE,24237,1977,7
"7867",230000,"No less than 3","Less than 3",1100,TRUE,8250,1985,7
"7868",481000,"Less than 3","Less than 3",920,TRUE,3880,1924,7
"7869",218500,"No less than 3","Less than 3",1400,FALSE,25500,1964,7
"7870",399000,"No less than 3","Less than 3",1690,TRUE,3300,2004,7
"7871",830000,"No less than 3","No less than 3",1220,TRUE,6000,1968,8
"7872",321500,"No less than 3","Less than 3",1930,FALSE,6228,2000,8
"7873",735000,"No less than 3","No less than 3",1730,TRUE,2810,2011,8
"7874",920000,"No less than 3","No less than 3",2830,TRUE,5750,2000,9
"7875",350000,"Less than 3","Less than 3",790,FALSE,4590,1911,6
"7876",915000,"No less than 3","No less than 3",5250,FALSE,48352,1998,10
"7877",305000,"No less than 3","Less than 3",870,TRUE,5043,1993,7
"7878",655000,"Less than 3","Less than 3",1180,TRUE,1851,2014,9
"7879",230000,"Less than 3","Less than 3",890,FALSE,19703,1934,6
"7880",362500,"No less than 3","Less than 3",960,FALSE,5424,1916,6
"7881",810000,"No less than 3","Less than 3",1760,FALSE,16928,1953,7
"7882",672000,"No less than 3","Less than 3",2440,FALSE,10049,1989,9
"7883",450000,"No less than 3","Less than 3",1900,FALSE,9240,1962,7
"7884",323000,"No less than 3","Less than 3",1720,FALSE,7110,1955,8
"7885",965000,"No less than 3","Less than 3",3570,FALSE,17411,1990,10
"7886",290000,"No less than 3","Less than 3",1060,TRUE,10950,1967,7
"7887",728000,"No less than 3","Less than 3",3290,FALSE,5951,2003,9
"7888",371000,"No less than 3","Less than 3",890,FALSE,7200,1951,7
"7889",1450000,"No less than 3","Less than 3",1980,TRUE,17789,1914,8
"7890",210000,"No less than 3","Less than 3",1110,FALSE,7962,1962,7
"7891",880000,"No less than 3","Less than 3",2580,FALSE,3436,2013,8
"7892",355000,"Less than 3","Less than 3",960,FALSE,6250,1916,6
"7893",1050000,"No less than 3","No less than 3",3080,FALSE,10757,1961,8
"7894",380950,"Less than 3","Less than 3",840,TRUE,1039,2007,7
"7895",125000,"No less than 3","Less than 3",920,FALSE,7276,1961,6
"7896",463000,"No less than 3","Less than 3",1640,FALSE,29970,1992,7
"7897",192500,"No less than 3","Less than 3",1100,FALSE,9750,1966,7
"7898",1210000,"No less than 3","No less than 3",5400,FALSE,24740,1997,11
"7899",258000,"No less than 3","Less than 3",1730,FALSE,6930,1994,8
"7900",550000,"No less than 3","Less than 3",1840,FALSE,9401,1971,8
"7901",645000,"No less than 3","Less than 3",1700,TRUE,1258,2007,7
"7902",574000,"No less than 3","Less than 3",3240,FALSE,22795,1998,8
"7903",528000,"No less than 3","Less than 3",1380,TRUE,4086,1987,7
"7904",1010000,"No less than 3","No less than 3",2590,TRUE,4080,2004,9
"7905",1500000,"No less than 3","No less than 3",2370,TRUE,3610,2008,10
"7906",345000,"No less than 3","Less than 3",2020,FALSE,3600,2012,7
"7907",353000,"No less than 3","Less than 3",2550,FALSE,6021,2002,7
"7908",875000,"No less than 3","Less than 3",1220,FALSE,8119,1955,7
"7909",360000,"No less than 3","Less than 3",1270,FALSE,1323,2006,8
"7910",725000,"No less than 3","Less than 3",3410,FALSE,41022,1990,11
"7911",594866,"No less than 3","No less than 3",2780,FALSE,6000,2013,9
"7912",733000,"No less than 3","Less than 3",2880,FALSE,4425,2005,8
"7913",295000,"Less than 3","Less than 3",700,FALSE,2500,1907,7
"7914",735000,"No less than 3","Less than 3",2450,FALSE,4187,2010,8
"7915",480000,"No less than 3","Less than 3",1220,TRUE,67269,1949,7
"7916",439000,"No less than 3","Less than 3",2570,FALSE,9503,1980,8
"7917",433500,"No less than 3","Less than 3",780,TRUE,6000,1937,7
"7918",256000,"No less than 3","Less than 3",1270,FALSE,6825,1950,7
"7919",290900,"Less than 3","Less than 3",1610,FALSE,17600,1930,6
"7920",279000,"No less than 3","Less than 3",1110,FALSE,6060,1949,6
"7921",499000,"No less than 3","Less than 3",2250,FALSE,14149,1992,9
"7922",1229000,"No less than 3","No less than 3",2830,TRUE,37034,1989,10
"7923",833450,"No less than 3","No less than 3",3330,TRUE,269345,1996,9
"7924",495000,"No less than 3","Less than 3",1130,TRUE,6720,1959,8
"7925",370000,"No less than 3","No less than 3",2580,FALSE,5511,1999,8
"7926",690000,"No less than 3","Less than 3",1890,FALSE,6620,1954,8
"7927",1079000,"No less than 3","No less than 3",2860,TRUE,5610,2014,9
"7928",1070000,"No less than 3","No less than 3",3730,FALSE,13264,1989,9
"7929",210000,"No less than 3","Less than 3",1160,FALSE,5200,1970,7
"7930",1665000,"No less than 3","No less than 3",2640,TRUE,8395,1993,10
"7931",225000,"Less than 3","Less than 3",1396,FALSE,111949,1940,7
"7932",410000,"No less than 3","Less than 3",1320,TRUE,9324,1962,7
"7933",225000,"No less than 3","Less than 3",1000,FALSE,9295,1955,7
"7934",325000,"No less than 3","Less than 3",2230,FALSE,8500,1994,8
"7935",810000,"No less than 3","Less than 3",1790,TRUE,6360,1946,8
"7936",349500,"No less than 3","Less than 3",800,TRUE,3538,1953,7
"7937",241000,"No less than 3","Less than 3",1000,TRUE,10000,1951,6
"7938",490000,"No less than 3","Less than 3",2550,FALSE,8588,1989,9
"7939",315000,"No less than 3","Less than 3",2170,FALSE,8480,1965,8
"7940",763101,"No less than 3","Less than 3",1100,TRUE,5560,1939,7
"7941",1325000,"No less than 3","Less than 3",4010,FALSE,37076,1990,12
"7942",580000,"No less than 3","Less than 3",2150,FALSE,4604,2003,8
"7943",485000,"No less than 3","Less than 3",1020,FALSE,6120,1941,7
"7944",711777,"No less than 3","Less than 3",1110,TRUE,6731,1953,7
"7945",305000,"No less than 3","Less than 3",2100,FALSE,6825,1994,8
"7946",375000,"No less than 3","Less than 3",1410,FALSE,10078,1983,6
"7947",550000,"No less than 3","Less than 3",1400,TRUE,4800,1960,7
"7948",375000,"No less than 3","Less than 3",2100,FALSE,12738,1975,8
"7949",650000,"No less than 3","Less than 3",2790,FALSE,6720,2002,8
"7950",335000,"No less than 3","Less than 3",1010,TRUE,7071,1979,7
"7951",315000,"No less than 3","Less than 3",880,TRUE,12800,1981,7
"7952",735000,"No less than 3","Less than 3",2250,FALSE,11520,1956,8
"7953",189650,"Less than 3","Less than 3",1100,FALSE,7600,1980,6
"7954",550000,"No less than 3","Less than 3",1040,TRUE,4080,1962,7
"7955",475300,"No less than 3","Less than 3",1110,TRUE,10005,1924,7
"7956",452000,"No less than 3","Less than 3",1700,TRUE,5090,2007,8
"7957",658100,"No less than 3","Less than 3",2430,FALSE,8509,1992,9
"7958",435000,"No less than 3","Less than 3",1470,TRUE,11970,1964,7
"7959",679000,"No less than 3","Less than 3",1540,TRUE,8451,1969,7
"7960",712500,"No less than 3","Less than 3",1340,TRUE,5400,1947,7
"7961",310000,"No less than 3","Less than 3",1490,FALSE,9120,1959,7
"7962",280000,"No less than 3","Less than 3",1650,FALSE,6000,1990,7
"7963",441000,"No less than 3","Less than 3",1540,FALSE,7200,1968,7
"7964",430000,"No less than 3","Less than 3",1020,TRUE,15225,1970,7
"7965",360000,"No less than 3","Less than 3",3200,FALSE,7282,2007,9
"7966",282000,"No less than 3","Less than 3",1890,FALSE,6302,1997,7
"7967",385000,"No less than 3","Less than 3",880,TRUE,5950,1950,6
"7968",285000,"No less than 3","Less than 3",1010,TRUE,10367,1957,7
"7969",759000,"No less than 3","Less than 3",1960,FALSE,6390,1900,8
"7970",775000,"No less than 3","Less than 3",2890,FALSE,8470,1996,10
"7971",499950,"No less than 3","No less than 3",1430,TRUE,1991,2014,8
"7972",395000,"No less than 3","Less than 3",1350,TRUE,9672,1960,8
"7973",450000,"No less than 3","Less than 3",2370,TRUE,9258,1970,8
"7974",369000,"No less than 3","Less than 3",1340,FALSE,1480,1997,8
"7975",610000,"No less than 3","Less than 3",2320,FALSE,38186,1980,8
"7976",235000,"No less than 3","Less than 3",1080,TRUE,8738,1959,7
"7977",325000,"Less than 3","Less than 3",1070,FALSE,8750,1951,7
"7978",315000,"No less than 3","Less than 3",1150,TRUE,12500,1954,7
"7979",305000,"No less than 3","Less than 3",1260,FALSE,1622,2009,8
"7980",374000,"No less than 3","Less than 3",2000,FALSE,9416,1961,6
"7981",665000,"No less than 3","Less than 3",3130,FALSE,7582,2004,8
"7982",516000,"No less than 3","No less than 3",1300,TRUE,7304,1971,9
"7983",754950,"No less than 3","Less than 3",2610,FALSE,7256,2014,9
"7984",450000,"No less than 3","Less than 3",1260,TRUE,4333,1942,8
"7985",269950,"No less than 3","Less than 3",1740,FALSE,9547,1962,7
"7986",768000,"No less than 3","Less than 3",2690,TRUE,54160,1981,9
"7987",316000,"No less than 3","Less than 3",1130,FALSE,7200,1942,6
"7988",430000,"No less than 3","No less than 3",1550,FALSE,1444,2006,8
"7989",280000,"No less than 3","Less than 3",1330,TRUE,6500,1958,7
"7990",382000,"No less than 3","Less than 3",2880,FALSE,11965,1990,8
"7991",205000,"No less than 3","Less than 3",960,FALSE,7314,1960,6
"7992",430000,"No less than 3","Less than 3",2010,FALSE,16020,1962,8
"7993",329800,"No less than 3","Less than 3",2080,FALSE,7047,1996,8
"7994",358000,"No less than 3","Less than 3",1620,TRUE,11900,1967,7
"7995",394000,"No less than 3","Less than 3",1680,FALSE,4075,2008,7
"7996",267000,"No less than 3","Less than 3",1030,FALSE,8223,1952,7
"7997",420000,"No less than 3","Less than 3",1410,TRUE,9239,1989,8
"7998",278000,"No less than 3","Less than 3",2290,FALSE,3777,2004,7
"7999",133000,"No less than 3","Less than 3",1430,FALSE,5600,1947,6
"8000",507000,"No less than 3","Less than 3",1360,FALSE,2746,1945,7
"8001",604000,"No less than 3","Less than 3",1440,FALSE,13824,1957,7
"8002",330000,"No less than 3","Less than 3",2310,FALSE,6320,1997,8
"8003",910000,"No less than 3","Less than 3",3170,FALSE,32430,1989,10
"8004",824000,"Less than 3","Less than 3",780,TRUE,8400,2000,8
"8005",291000,"No less than 3","Less than 3",1580,FALSE,6633,1984,7
"8006",480000,"No less than 3","Less than 3",2980,FALSE,7338,2006,8
"8007",305000,"No less than 3","Less than 3",1590,FALSE,131551,1966,7
"8008",620000,"No less than 3","Less than 3",2730,FALSE,9260,2008,8
"8009",195700,"No less than 3","Less than 3",1120,FALSE,5200,1976,7
"8010",380000,"No less than 3","Less than 3",2100,FALSE,5857,2002,8
"8011",725000,"No less than 3","Less than 3",3300,FALSE,28433,1998,9
"8012",620000,"No less than 3","No less than 3",1440,TRUE,6325,1948,7
"8013",1035000,"No less than 3","No less than 3",4090,FALSE,51908,1991,11
"8014",215000,"No less than 3","Less than 3",1210,FALSE,8075,1983,6
"8015",895990,"No less than 3","Less than 3",3555,FALSE,6565,2014,9
"8016",375000,"No less than 3","No less than 3",1810,TRUE,8410,1990,8
"8017",500000,"No less than 3","Less than 3",1210,FALSE,1200,2008,8
"8018",400000,"No less than 3","Less than 3",1250,FALSE,7157,1944,7
"8019",461000,"No less than 3","Less than 3",1270,FALSE,1416,2007,8
"8020",360000,"No less than 3","Less than 3",1040,TRUE,1110,1999,7
"8021",249000,"No less than 3","Less than 3",1010,TRUE,8247,1970,7
"8022",212000,"No less than 3","Less than 3",1280,TRUE,18000,1968,7
"8023",729000,"No less than 3","No less than 3",3065,FALSE,5440,2014,9
"8024",632000,"No less than 3","Less than 3",1370,TRUE,8320,1961,7
"8025",120000,"No less than 3","Less than 3",1150,FALSE,8924,1943,6
"8026",455000,"No less than 3","Less than 3",1650,TRUE,21000,1954,8
"8027",465000,"No less than 3","Less than 3",1240,TRUE,7300,1961,7
"8028",282000,"No less than 3","Less than 3",1785,FALSE,2552,2009,8
"8029",731000,"No less than 3","Less than 3",3670,FALSE,8960,1973,8
"8030",640500,"No less than 3","Less than 3",1070,FALSE,4505,1919,7
"8031",500000,"Less than 3","Less than 3",930,FALSE,3200,1904,7
"8032",330950,"No less than 3","Less than 3",1630,FALSE,2844,2003,7
"8033",353000,"No less than 3","Less than 3",2170,FALSE,8396,1995,7
"8034",698000,"Less than 3","Less than 3",1010,TRUE,4080,1923,7
"8035",219900,"No less than 3","Less than 3",1120,FALSE,5427,1969,6
"8036",786000,"No less than 3","No less than 3",3320,FALSE,8808,2005,9
"8037",1875000,"No less than 3","No less than 3",3790,TRUE,7440,2004,10
"8038",541338,"No less than 3","Less than 3",1010,TRUE,8123,1977,8
"8039",525000,"Less than 3","Less than 3",1080,TRUE,1444,2007,9
"8040",555000,"No less than 3","Less than 3",1440,TRUE,3478,1929,7
"8041",638000,"No less than 3","Less than 3",2170,FALSE,5000,2003,9
"8042",315000,"No less than 3","Less than 3",1500,FALSE,7828,1967,7
"8043",358000,"Less than 3","Less than 3",960,FALSE,1808,1993,7
"8044",545000,"No less than 3","Less than 3",2080,FALSE,8504,1991,8
"8045",1208000,"No less than 3","Less than 3",4250,FALSE,10925,2003,10
"8046",665000,"No less than 3","Less than 3",2790,FALSE,43091,1989,9
"8047",399950,"No less than 3","Less than 3",1020,FALSE,18050,1969,7
"8048",1755000,"No less than 3","Less than 3",2360,FALSE,4800,1909,9
"8049",405000,"No less than 3","Less than 3",1280,FALSE,11625,1977,7
"8050",610000,"No less than 3","Less than 3",1180,FALSE,3400,1907,8
"8051",1095000,"No less than 3","Less than 3",3330,FALSE,9143,1995,10
"8052",570000,"No less than 3","Less than 3",1060,TRUE,1657,2004,8
"8053",155000,"No less than 3","Less than 3",970,FALSE,8400,1966,7
"8054",1010000,"No less than 3","No less than 3",1840,TRUE,1923,2006,10
"8055",690000,"No less than 3","Less than 3",1970,FALSE,4590,1909,7
"8056",550000,"Less than 3","Less than 3",950,FALSE,4080,1924,7
"8057",419000,"No less than 3","Less than 3",1100,TRUE,9727,1979,7
"8058",340000,"No less than 3","Less than 3",1400,TRUE,27586,1969,8
"8059",160000,"No less than 3","Less than 3",1210,FALSE,103237,1918,6
"8060",522500,"No less than 3","Less than 3",1300,TRUE,6480,1947,7
"8061",378000,"No less than 3","Less than 3",2130,FALSE,8404,1991,8
"8062",610000,"No less than 3","Less than 3",1990,TRUE,3839,1962,8
"8063",375000,"No less than 3","Less than 3",1440,FALSE,1102,2009,8
"8064",186375,"No less than 3","Less than 3",1000,FALSE,7636,1952,7
"8065",963990,"No less than 3","No less than 3",3915,FALSE,6364,2014,9
"8066",493000,"No less than 3","Less than 3",2030,FALSE,18295,1975,7
"8067",305000,"No less than 3","Less than 3",1350,TRUE,7700,1979,8
"8068",395000,"No less than 3","Less than 3",1080,FALSE,2940,1920,7
"8069",450000,"No less than 3","Less than 3",960,TRUE,13468,1976,7
"8070",210000,"No less than 3","Less than 3",1370,TRUE,10403,1959,7
"8071",350000,"No less than 3","Less than 3",2506,FALSE,7206,2007,8
"8072",872000,"No less than 3","No less than 3",1940,TRUE,9750,1967,9
"8073",677000,"No less than 3","Less than 3",1100,TRUE,3207,1916,7
"8074",565000,"No less than 3","No less than 3",1590,TRUE,12480,2012,8
"8075",280000,"No less than 3","Less than 3",1934,FALSE,5677,2013,8
"8076",415000,"No less than 3","Less than 3",1340,TRUE,12596,1977,7
"8077",590000,"No less than 3","Less than 3",2210,FALSE,8622,1988,8
"8078",465000,"No less than 3","Less than 3",1600,FALSE,1311,2005,8
"8079",495000,"No less than 3","Less than 3",1430,TRUE,9144,1956,7
"8080",685650,"No less than 3","Less than 3",1490,FALSE,16200,1958,8
"8081",375000,"No less than 3","Less than 3",1160,FALSE,22470,1976,7
"8082",315000,"Less than 3","Less than 3",1150,TRUE,705,2009,7
"8083",226000,"No less than 3","Less than 3",970,FALSE,5000,1968,6
"8084",248000,"No less than 3","Less than 3",1380,TRUE,16788,1978,8
"8085",1195000,"No less than 3","Less than 3",2110,TRUE,9645,1987,10
"8086",173000,"Less than 3","Less than 3",820,FALSE,10450,1965,7
"8087",549000,"No less than 3","Less than 3",1150,TRUE,5130,1915,7
